NUmber of circulation,Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
50,10,2000,8,0,39,2,39,5,128,0
50,10,2000,8,0,39,2,39,6,129,0
50,10,2000,8,0,39,2,39,7,128,0
50,10,2000,8,0,39,2,39,8,124,0
50,10,2000,8,0,39,2,39,9,124,0
50,10,2000,8,0,39,2,39,10,123,0
50,10,2000,8,0,40,2,40,1,127,0
50,10,2000,8,0,40,2,40,2,128,0
50,10,2000,8,0,40,2,40,3,126,0
50,10,2000,8,0,40,2,40,4,126,0
50,10,2000,8,0,40,2,40,5,128,0
50,10,2000,8,0,40,2,40,6,129,0
50,10,2000,8,0,40,2,40,7,128,0
50,10,2000,8,0,40,2,40,8,124,0
50,10,2000,8,0,40,2,40,9,124,0
50,10,2000,8,0,40,2,40,10,123,0
50,10,2000,8,0,41,2,41,1,127,0
50,10,2000,8,0,41,2,41,2,128,0
50,10,2000,8,0,41,2,41,3,126,0
50,10,2000,8,0,41,2,41,4,126,0
50,10,2000,8,0,41,2,41,5,128,0
50,10,2000,8,0,41,2,41,6,129,0
50,10,2000,8,0,41,2,41,7,128,0
50,10,2000,8,0,41,2,41,8,124,0
50,10,2000,8,0,41,2,41,9,124,0
50,10,2000,8,0,41,2,41,10,123,0
50,10,2000,8,0,42,2,42,1,127,0
50,10,2000,8,0,42,2,42,2,128,0
50,10,2000,8,0,42,2,42,3,126,0
50,10,2000,8,0,42,2,42,4,126,0
50,10,2000,8,0,42,2,42,5,128,0
50,10,2000,8,0,42,2,42,6,129,0
50,10,2000,8,0,42,2,42,7,128,0
50,10,2000,8,0,42,2,42,8,124,0
50,10,2000,8,0,42,2,42,9,124,0
50,10,2000,8,0,42,2,42,10,123,0
50,10,2000,8,0,43,2,43,1,127,0
50,10,2000,8,0,43,2,43,2,128,0
50,10,2000,8,0,43,2,43,3,126,0
50,10,2000,8,0,43,2,43,4,126,0
50,10,2000,8,0,43,2,43,5,128,0
50,10,2000,8,0,43,2,43,6,129,0
50,10,2000,8,0,43,2,43,7,128,0
50,10,2000,8,0,43,2,43,8,124,0
50,10,2000,8,0,43,2,43,9,124,0
50,10,2000,8,0,43,2,43,10,123,0
50,10,2000,8,0,44,2,44,1,127,0
50,10,2000,8,0,44,2,44,2,128,0
50,10,2000,8,0,44,2,44,3,126,0
50,10,2000,8,0,44,2,44,4,126,0
50,10,2000,8,0,44,2,44,5,128,0
50,10,2000,8,0,44,2,44,6,129,0
50,10,2000,8,0,44,2,44,7,128,0
50,10,2000,8,0,44,2,44,8,124,0
50,10,2000,8,0,44,2,44,9,124,0
50,10,2000,8,0,44,2,44,10,123,0
50,10,2000,8,0,45,2,45,1,127,0
50,10,2000,8,0,45,2,45,2,128,0
50,10,2000,8,0,45,2,45,3,126,0
50,10,2000,8,0,45,2,45,4,126,0
50,10,2000,8,0,45,2,45,5,128,0
50,10,2000,8,0,45,2,45,6,129,0
50,10,2000,8,0,45,2,45,7,128,0
50,10,2000,8,0,45,2,45,8,124,0
50,10,2000,8,0,45,2,45,9,124,0
50,10,2000,8,0,45,2,45,10,123,0
50,10,2000,8,0,46,2,46,1,127,0
50,10,2000,8,0,46,2,46,2,128,0
50,10,2000,8,0,46,2,46,3,126,0
50,10,2000,8,0,46,2,46,4,126,0
50,10,2000,8,0,46,2,46,5,128,0
50,10,2000,8,0,46,2,46,6,129,0
50,10,2000,8,0,46,2,46,7,128,0
50,10,2000,8,0,46,2,46,8,124,0
50,10,2000,8,0,46,2,46,9,124,0
50,10,2000,8,0,46,2,46,10,123,0
50,10,2000,8,0,47,2,47,1,127,0
50,10,2000,8,0,47,2,47,2,128,0
50,10,2000,8,0,47,2,47,3,126,0
50,10,2000,8,0,47,2,47,4,126,0
50,10,2000,8,0,47,2,47,5,128,0
50,10,2000,8,0,47,2,47,6,129,0
50,10,2000,8,0,47,2,47,7,128,0
50,10,2000,8,0,47,2,47,8,124,0
50,10,2000,8,0,47,2,47,9,124,0
50,10,2000,8,0,47,2,47,10,123,0
50,10,2000,8,0,48,2,48,1,127,0
50,10,2000,8,0,48,2,48,2,128,0
50,10,2000,8,0,48,2,48,3,126,0
50,10,2000,8,0,48,2,48,4,126,0
50,10,2000,8,0,48,2,48,5,128,0
50,10,2000,8,0,48,2,48,6,129,0
50,10,2000,8,0,48,2,48,7,128,0
50,10,2000,8,0,48,2,48,8,124,0
50,10,2000,8,0,48,2,48,9,124,0
50,10,2000,8,0,48,2,48,10,123,0
50,10,2000,8,0,49,2,49,1,127,0
50,10,2000,8,0,49,2,49,2,128,0
50,10,2000,8,0,49,2,49,3,126,0
50,10,2000,8,0,49,2,49,4,126,0
50,10,2000,8,0,49,2,49,5,128,0
50,10,2000,8,0,49,2,49,6,129,0
50,10,2000,8,0,49,2,49,7,128,0
50,10,2000,8,0,49,2,49,8,124,0
50,10,2000,8,0,49,2,49,9,124,0
50,10,2000,8,0,49,2,49,10,123,0
50,10,2000,8,0,50,2,50,1,127,0
50,10,2000,8,0,50,2,50,2,128,0
50,10,2000,8,0,50,2,50,3,126,0
50,10,2000,8,0,50,2,50,4,126,0
50,10,2000,8,0,50,2,50,5,128,0
50,10,2000,8,0,50,2,50,6,129,0
50,10,2000,8,0,50,2,50,7,128,0
50,10,2000,8,0,50,2,50,8,124,0
50,10,2000,8,0,50,2,50,9,124,0
50,10,2000,8,0,50,2,50,10,123,0
NUmber of circulation,Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
50,10,2000,8,0,1,3,1,1,22,0
50,10,2000,8,0,1,3,1,2,45,0
50,10,2000,8,0,1,3,1,3,67,0
50,10,2000,8,0,1,3,1,4,84,0
50,10,2000,8,0,1,3,1,5,101,0
50,10,2000,8,0,1,3,1,6,111,0
50,10,2000,8,0,1,3,1,7,121,0
50,10,2000,8,0,1,3,1,8,129,0
50,10,2000,8,0,1,3,1,9,130,0
50,10,2000,8,0,1,3,1,10,130,0
50,10,2000,8,0,2,3,2,1,126,0
50,10,2000,8,0,2,3,2,2,126,0
50,10,2000,8,0,2,3,2,3,127,0
50,10,2000,8,0,2,3,2,4,128,0
50,10,2000,8,0,2,3,2,5,128,0
50,10,2000,8,0,2,3,2,6,128,0
50,10,2000,8,0,2,3,2,7,130,0
50,10,2000,8,0,2,3,2,8,133,0
50,10,2000,8,0,2,3,2,9,130,0
50,10,2000,8,0,2,3,2,10,130,0
50,10,2000,8,0,3,3,3,1,126,0
50,10,2000,8,0,3,3,3,2,126,0
50,10,2000,8,0,3,3,3,3,127,0
50,10,2000,8,0,3,3,3,4,128,0
50,10,2000,8,0,3,3,3,5,128,0
50,10,2000,8,0,3,3,3,6,128,0
50,10,2000,8,0,3,3,3,7,130,0
50,10,2000,8,0,3,3,3,8,133,0
50,10,2000,8,0,3,3,3,9,130,0
50,10,2000,8,0,3,3,3,10,130,0
50,10,2000,8,0,4,3,4,1,126,0
50,10,2000,8,0,4,3,4,2,126,0
50,10,2000,8,0,4,3,4,3,127,0
50,10,2000,8,0,4,3,4,4,128,0
50,10,2000,8,0,4,3,4,5,128,0
50,10,2000,8,0,4,3,4,6,128,0
50,10,2000,8,0,4,3,4,7,130,0
50,10,2000,8,0,4,3,4,8,133,0
50,10,2000,8,0,4,3,4,9,130,0
50,10,2000,8,0,4,3,4,10,130,0
50,10,2000,8,0,5,3,5,1,126,0
50,10,2000,8,0,5,3,5,2,126,0
50,10,2000,8,0,5,3,5,3,127,0
50,10,2000,8,0,5,3,5,4,128,0
50,10,2000,8,0,5,3,5,5,128,0
50,10,2000,8,0,5,3,5,6,128,0
50,10,2000,8,0,5,3,5,7,130,0
50,10,2000,8,0,5,3,5,8,133,0
50,10,2000,8,0,5,3,5,9,130,0
50,10,2000,8,0,5,3,5,10,130,0
50,10,2000,8,0,6,3,6,1,126,0
50,10,2000,8,0,6,3,6,2,126,0
50,10,2000,8,0,6,3,6,3,127,0
50,10,2000,8,0,6,3,6,4,128,0
50,10,2000,8,0,6,3,6,5,128,0
50,10,2000,8,0,6,3,6,6,128,0
50,10,2000,8,0,6,3,6,7,130,0
50,10,2000,8,0,6,3,6,8,133,0
50,10,2000,8,0,6,3,6,9,130,0
50,10,2000,8,0,6,3,6,10,130,0
50,10,2000,8,0,7,3,7,1,126,0
50,10,2000,8,0,7,3,7,2,126,0
50,10,2000,8,0,7,3,7,3,127,0
50,10,2000,8,0,7,3,7,4,128,0
50,10,2000,8,0,7,3,7,5,128,0
50,10,2000,8,0,7,3,7,6,128,0
50,10,2000,8,0,7,3,7,7,130,0
50,10,2000,8,0,7,3,7,8,133,0
50,10,2000,8,0,7,3,7,9,130,0
50,10,2000,8,0,7,3,7,10,130,0
50,10,2000,8,0,8,3,8,1,126,0
50,10,2000,8,0,8,3,8,2,126,0
50,10,2000,8,0,8,3,8,3,127,0
50,10,2000,8,0,8,3,8,4,128,0
50,10,2000,8,0,8,3,8,5,128,0
50,10,2000,8,0,8,3,8,6,128,0
50,10,2000,8,0,8,3,8,7,130,0
50,10,2000,8,0,8,3,8,8,133,0
50,10,2000,8,0,8,3,8,9,130,0
50,10,2000,8,0,8,3,8,10,130,0
50,10,2000,8,0,9,3,9,1,126,0
50,10,2000,8,0,9,3,9,2,126,0
50,10,2000,8,0,9,3,9,3,127,0
50,10,2000,8,0,9,3,9,4,128,0
50,10,2000,8,0,9,3,9,5,128,0
50,10,2000,8,0,9,3,9,6,128,0
50,10,2000,8,0,9,3,9,7,130,0
50,10,2000,8,0,9,3,9,8,133,0
50,10,2000,8,0,9,3,9,9,130,0
50,10,2000,8,0,9,3,9,10,130,0
50,10,2000,8,0,10,3,10,1,126,0
50,10,2000,8,0,10,3,10,2,126,0
50,10,2000,8,0,10,3,10,3,127,0
50,10,2000,8,0,10,3,10,4,128,0
50,10,2000,8,0,10,3,10,5,128,0
50,10,2000,8,0,10,3,10,6,128,0
50,10,2000,8,0,10,3,10,7,130,0
50,10,2000,8,0,10,3,10,8,133,0
50,10,2000,8,0,10,3,10,9,130,0
50,10,2000,8,0,10,3,10,10,130,0
50,10,2000,8,0,11,3,11,1,126,0
50,10,2000,8,0,11,3,11,2,126,0
50,10,2000,8,0,11,3,11,3,127,0
50,10,2000,8,0,11,3,11,4,128,0
50,10,2000,8,0,11,3,11,5,128,0
50,10,2000,8,0,11,3,11,6,128,0
50,10,2000,8,0,11,3,11,7,130,0
50,10,2000,8,0,11,3,11,8,133,0
50,10,2000,8,0,11,3,11,9,130,0
50,10,2000,8,0,11,3,11,10,130,0
50,10,2000,8,0,12,3,12,1,126,0
50,10,2000,8,0,12,3,12,2,126,0
50,10,2000,8,0,12,3,12,3,127,0
50,10,2000,8,0,12,3,12,4,128,0
50,10,2000,8,0,12,3,12,5,128,0
50,10,2000,8,0,12,3,12,6,128,0
50,10,2000,8,0,12,3,12,7,130,0
50,10,2000,8,0,12,3,12,8,133,0
50,10,2000,8,0,12,3,12,9,130,0
50,10,2000,8,0,12,3,12,10,130,0
50,10,2000,8,0,13,3,13,1,126,0
50,10,2000,8,0,13,3,13,2,126,0
50,10,2000,8,0,13,3,13,3,127,0
50,10,2000,8,0,13,3,13,4,128,0
50,10,2000,8,0,13,3,13,5,128,0
50,10,2000,8,0,13,3,13,6,128,0
50,10,2000,8,0,13,3,13,7,130,0
50,10,2000,8,0,13,3,13,8,133,0
50,10,2000,8,0,13,3,13,9,130,0
50,10,2000,8,0,13,3,13,10,130,0
50,10,2000,8,0,14,3,14,1,126,0
50,10,2000,8,0,14,3,14,2,126,0
50,10,2000,8,0,14,3,14,3,127,0
50,10,2000,8,0,14,3,14,4,128,0
50,10,2000,8,0,14,3,14,5,128,0
50,10,2000,8,0,14,3,14,6,128,0
50,10,2000,8,0,14,3,14,7,130,0
50,10,2000,8,0,14,3,14,8,133,0
50,10,2000,8,0,14,3,14,9,130,0
50,10,2000,8,0,14,3,14,10,130,0
50,10,2000,8,0,15,3,15,1,126,0
50,10,2000,8,0,15,3,15,2,126,0
50,10,2000,8,0,15,3,15,3,127,0
50,10,2000,8,0,15,3,15,4,128,0
50,10,2000,8,0,15,3,15,5,128,0
50,10,2000,8,0,15,3,15,6,128,0
50,10,2000,8,0,15,3,15,7,130,0
50,10,2000,8,0,15,3,15,8,133,0
50,10,2000,8,0,15,3,15,9,130,0
50,10,2000,8,0,15,3,15,10,130,0
50,10,2000,8,0,16,3,16,1,126,0
50,10,2000,8,0,16,3,16,2,126,0
50,10,2000,8,0,16,3,16,3,127,0
50,10,2000,8,0,16,3,16,4,128,0
50,10,2000,8,0,16,3,16,5,128,0
50,10,2000,8,0,16,3,16,6,128,0
50,10,2000,8,0,16,3,16,7,130,0
50,10,2000,8,0,16,3,16,8,133,0
50,10,2000,8,0,16,3,16,9,130,0
50,10,2000,8,0,16,3,16,10,130,0
50,10,2000,8,0,17,3,17,1,126,0
50,10,2000,8,0,17,3,17,2,126,0
50,10,2000,8,0,17,3,17,3,127,0
50,10,2000,8,0,17,3,17,4,128,0
50,10,2000,8,0,17,3,17,5,128,0
50,10,2000,8,0,17,3,17,6,128,0
50,10,2000,8,0,17,3,17,7,130,0
50,10,2000,8,0,17,3,17,8,133,0
50,10,2000,8,0,17,3,17,9,130,0
50,10,2000,8,0,17,3,17,10,130,0
50,10,2000,8,0,18,3,18,1,126,0
50,10,2000,8,0,18,3,18,2,126,0
50,10,2000,8,0,18,3,18,3,127,0
50,10,2000,8,0,18,3,18,4,128,0
50,10,2000,8,0,18,3,18,5,128,0
50,10,2000,8,0,18,3,18,6,128,0
50,10,2000,8,0,18,3,18,7,130,0
50,10,2000,8,0,18,3,18,8,133,0
50,10,2000,8,0,18,3,18,9,130,0
50,10,2000,8,0,18,3,18,10,130,0
50,10,2000,8,0,19,3,19,1,126,0
50,10,2000,8,0,19,3,19,2,126,0
50,10,2000,8,0,19,3,19,3,127,0
50,10,2000,8,0,19,3,19,4,128,0
50,10,2000,8,0,19,3,19,5,128,0
50,10,2000,8,0,19,3,19,6,128,0
50,10,2000,8,0,19,3,19,7,130,0
50,10,2000,8,0,19,3,19,8,133,0
50,10,2000,8,0,19,3,19,9,130,0
50,10,2000,8,0,19,3,19,10,130,0
50,10,2000,8,0,20,3,20,1,126,0
50,10,2000,8,0,20,3,20,2,126,0
50,10,2000,8,0,20,3,20,3,127,0
50,10,2000,8,0,20,3,20,4,128,0
50,10,2000,8,0,20,3,20,5,128,0
50,10,2000,8,0,20,3,20,6,128,0
50,10,2000,8,0,20,3,20,7,130,0
50,10,2000,8,0,20,3,20,8,133,0
50,10,2000,8,0,20,3,20,9,130,0
50,10,2000,8,0,20,3,20,10,130,0
50,10,2000,8,0,21,3,21,1,126,0
50,10,2000,8,0,21,3,21,2,126,0
50,10,2000,8,0,21,3,21,3,127,0
50,10,2000,8,0,21,3,21,4,128,0
50,10,2000,8,0,21,3,21,5,128,0
50,10,2000,8,0,21,3,21,6,128,0
50,10,2000,8,0,21,3,21,7,130,0
50,10,2000,8,0,21,3,21,8,133,0
50,10,2000,8,0,21,3,21,9,130,0
50,10,2000,8,0,21,3,21,10,130,0
50,10,2000,8,0,22,3,22,1,126,0
50,10,2000,8,0,22,3,22,2,126,0
50,10,2000,8,0,22,3,22,3,127,0
50,10,2000,8,0,22,3,22,4,128,0
50,10,2000,8,0,22,3,22,5,128,0
50,10,2000,8,0,22,3,22,6,128,0
50,10,2000,8,0,22,3,22,7,130,0
50,10,2000,8,0,22,3,22,8,133,0
50,10,2000,8,0,22,3,22,9,130,0
50,10,2000,8,0,22,3,22,10,130,0
50,10,2000,8,0,23,3,23,1,126,0
50,10,2000,8,0,23,3,23,2,126,0
50,10,2000,8,0,23,3,23,3,127,0
50,10,2000,8,0,23,3,23,4,128,0
50,10,2000,8,0,23,3,23,5,128,0
50,10,2000,8,0,23,3,23,6,128,0
50,10,2000,8,0,23,3,23,7,130,0
50,10,2000,8,0,23,3,23,8,133,0
50,10,2000,8,0,23,3,23,9,130,0
50,10,2000,8,0,23,3,23,10,130,0
50,10,2000,8,0,24,3,24,1,126,0
50,10,2000,8,0,24,3,24,2,126,0
50,10,2000,8,0,24,3,24,3,127,0
50,10,2000,8,0,24,3,24,4,128,0
50,10,2000,8,0,24,3,24,5,128,0
50,10,2000,8,0,24,3,24,6,128,0
50,10,2000,8,0,24,3,24,7,130,0
50,10,2000,8,0,24,3,24,8,133,0
50,10,2000,8,0,24,3,24,9,130,0
50,10,2000,8,0,24,3,24,10,130,0
50,10,2000,8,0,25,3,25,1,126,0
50,10,2000,8,0,25,3,25,2,126,0
50,10,2000,8,0,25,3,25,3,127,0
50,10,2000,8,0,25,3,25,4,128,0
50,10,2000,8,0,25,3,25,5,128,0
50,10,2000,8,0,25,3,25,6,128,0
50,10,2000,8,0,25,3,25,7,130,0
50,10,2000,8,0,25,3,25,8,133,0
50,10,2000,8,0,25,3,25,9,130,0
50,10,2000,8,0,25,3,25,10,130,0
50,10,2000,8,0,26,3,26,1,126,0
50,10,2000,8,0,26,3,26,2,126,0
50,10,2000,8,0,26,3,26,3,127,0
50,10,2000,8,0,26,3,26,4,128,0
50,10,2000,8,0,26,3,26,5,128,0
50,10,2000,8,0,26,3,26,6,128,0
50,10,2000,8,0,26,3,26,7,130,0
50,10,2000,8,0,26,3,26,8,133,0
50,10,2000,8,0,26,3,26,9,130,0
50,10,2000,8,0,26,3,26,10,130,0
50,10,2000,8,0,27,3,27,1,126,0
50,10,2000,8,0,27,3,27,2,126,0
50,10,2000,8,0,27,3,27,3,127,0
50,10,2000,8,0,27,3,27,4,128,0
50,10,2000,8,0,27,3,27,5,128,0
50,10,2000,8,0,27,3,27,6,128,0
50,10,2000,8,0,27,3,27,7,130,0
50,10,2000,8,0,27,3,27,8,133,0
50,10,2000,8,0,27,3,27,9,130,0
50,10,2000,8,0,27,3,27,10,130,0
50,10,2000,8,0,28,3,28,1,126,0
50,10,2000,8,0,28,3,28,2,126,0
50,10,2000,8,0,28,3,28,3,127,0
50,10,2000,8,0,28,3,28,4,128,0
50,10,2000,8,0,28,3,28,5,128,0
50,10,2000,8,0,28,3,28,6,128,0
50,10,2000,8,0,28,3,28,7,130,0
50,10,2000,8,0,28,3,28,8,133,0
50,10,2000,8,0,28,3,28,9,130,0
50,10,2000,8,0,28,3,28,10,130,0
50,10,2000,8,0,29,3,29,1,126,0
50,10,2000,8,0,29,3,29,2,126,0
50,10,2000,8,0,29,3,29,3,127,0
50,10,2000,8,0,29,3,29,4,128,0
50,10,2000,8,0,29,3,29,5,128,0
50,10,2000,8,0,29,3,29,6,128,0
50,10,2000,8,0,29,3,29,7,130,0
50,10,2000,8,0,29,3,29,8,133,0
50,10,2000,8,0,29,3,29,9,130,0
50,10,2000,8,0,29,3,29,10,130,0
50,10,2000,8,0,30,3,30,1,126,0
50,10,2000,8,0,30,3,30,2,126,0
50,10,2000,8,0,30,3,30,3,127,0
50,10,2000,8,0,30,3,30,4,128,0
50,10,2000,8,0,30,3,30,5,128,0
50,10,2000,8,0,30,3,30,6,128,0
50,10,2000,8,0,30,3,30,7,130,0
50,10,2000,8,0,30,3,30,8,133,0
50,10,2000,8,0,30,3,30,9,130,0
50,10,2000,8,0,30,3,30,10,130,0
50,10,2000,8,0,31,3,31,1,126,0
50,10,2000,8,0,31,3,31,2,126,0
50,10,2000,8,0,31,3,31,3,127,0
50,10,2000,8,0,31,3,31,4,128,0
50,10,2000,8,0,31,3,31,5,128,0
50,10,2000,8,0,31,3,31,6,128,0
50,10,2000,8,0,31,3,31,7,130,0
50,10,2000,8,0,31,3,31,8,133,0
50,10,2000,8,0,31,3,31,9,130,0
50,10,2000,8,0,31,3,31,10,130,0
50,10,2000,8,0,32,3,32,1,126,0
50,10,2000,8,0,32,3,32,2,126,0
50,10,2000,8,0,32,3,32,3,127,0
50,10,2000,8,0,32,3,32,4,128,0
50,10,2000,8,0,32,3,32,5,128,0
50,10,2000,8,0,32,3,32,6,128,0
50,10,2000,8,0,32,3,32,7,130,0
50,10,2000,8,0,32,3,32,8,133,0
50,10,2000,8,0,32,3,32,9,130,0
50,10,2000,8,0,32,3,32,10,130,0
50,10,2000,8,0,33,3,33,1,126,0
50,10,2000,8,0,33,3,33,2,126,0
50,10,2000,8,0,33,3,33,3,127,0
50,10,2000,8,0,33,3,33,4,128,0
50,10,2000,8,0,33,3,33,5,128,0
50,10,2000,8,0,33,3,33,6,128,0
50,10,2000,8,0,33,3,33,7,130,0
50,10,2000,8,0,33,3,33,8,133,0
50,10,2000,8,0,33,3,33,9,130,0
50,10,2000,8,0,33,3,33,10,130,0
50,10,2000,8,0,34,3,34,1,126,0
50,10,2000,8,0,34,3,34,2,126,0
50,10,2000,8,0,34,3,34,3,127,0
50,10,2000,8,0,34,3,34,4,128,0
50,10,2000,8,0,34,3,34,5,128,0
50,10,2000,8,0,34,3,34,6,128,0
50,10,2000,8,0,34,3,34,7,130,0
50,10,2000,8,0,34,3,34,8,133,0
50,10,2000,8,0,34,3,34,9,130,0
50,10,2000,8,0,34,3,34,10,130,0
50,10,2000,8,0,35,3,35,1,126,0
50,10,2000,8,0,35,3,35,2,126,0
50,10,2000,8,0,35,3,35,3,127,0
50,10,2000,8,0,35,3,35,4,128,0
50,10,2000,8,0,35,3,35,5,128,0
50,10,2000,8,0,35,3,35,6,128,0
50,10,2000,8,0,35,3,35,7,130,0
50,10,2000,8,0,35,3,35,8,133,0
50,10,2000,8,0,35,3,35,9,130,0
50,10,2000,8,0,35,3,35,10,130,0
50,10,2000,8,0,36,3,36,1,126,0
50,10,2000,8,0,36,3,36,2,126,0
50,10,2000,8,0,36,3,36,3,127,0
50,10,2000,8,0,36,3,36,4,128,0
50,10,2000,8,0,36,3,36,5,128,0
50,10,2000,8,0,36,3,36,6,128,0
50,10,2000,8,0,36,3,36,7,130,0
50,10,2000,8,0,36,3,36,8,133,0
50,10,2000,8,0,36,3,36,9,130,0
50,10,2000,8,0,36,3,36,10,130,0
50,10,2000,8,0,37,3,37,1,126,0
50,10,2000,8,0,37,3,37,2,126,0
50,10,2000,8,0,37,3,37,3,127,0
50,10,2000,8,0,37,3,37,4,128,0
50,10,2000,8,0,37,3,37,5,128,0
50,10,2000,8,0,37,3,37,6,128,0
50,10,2000,8,0,37,3,37,7,130,0
50,10,2000,8,0,37,3,37,8,133,0
50,10,2000,8,0,37,3,37,9,130,0
50,10,2000,8,0,37,3,37,10,130,0
50,10,2000,8,0,38,3,38,1,126,0
50,10,2000,8,0,38,3,38,2,126,0
50,10,2000,8,0,38,3,38,3,127,0
50,10,2000,8,0,38,3,38,4,128,0
50,10,2000,8,0,38,3,38,5,128,0
50,10,2000,8,0,38,3,38,6,128,0
50,10,2000,8,0,38,3,38,7,130,0
50,10,2000,8,0,38,3,38,8,133,0
50,10,2000,8,0,38,3,38,9,130,0
50,10,2000,8,0,38,3,38,10,130,0
50,10,2000,8,0,39,3,39,1,126,0
50,10,2000,8,0,39,3,39,2,126,0
50,10,2000,8,0,39,3,39,3,127,0
50,10,2000,8,0,39,3,39,4,128,0
50,10,2000,8,0,39,3,39,5,128,0
50,10,2000,8,0,39,3,39,6,128,0
50,10,2000,8,0,39,3,39,7,130,0
50,10,2000,8,0,39,3,39,8,133,0
50,10,2000,8,0,39,3,39,9,130,0
50,10,2000,8,0,39,3,39,10,130,0
50,10,2000,8,0,40,3,40,1,126,0
50,10,2000,8,0,40,3,40,2,126,0
50,10,2000,8,0,40,3,40,3,127,0
50,10,2000,8,0,40,3,40,4,128,0
50,10,2000,8,0,40,3,40,5,128,0
50,10,2000,8,0,40,3,40,6,128,0
50,10,2000,8,0,40,3,40,7,130,0
50,10,2000,8,0,40,3,40,8,133,0
50,10,2000,8,0,40,3,40,9,130,0
50,10,2000,8,0,40,3,40,10,130,0
50,10,2000,8,0,41,3,41,1,126,0
50,10,2000,8,0,41,3,41,2,126,0
50,10,2000,8,0,41,3,41,3,127,0
50,10,2000,8,0,41,3,41,4,128,0
50,10,2000,8,0,41,3,41,5,128,0
50,10,2000,8,0,41,3,41,6,128,0
50,10,2000,8,0,41,3,41,7,130,0
50,10,2000,8,0,41,3,41,8,133,0
50,10,2000,8,0,41,3,41,9,130,0
50,10,2000,8,0,41,3,41,10,130,0
50,10,2000,8,0,42,3,42,1,126,0
50,10,2000,8,0,42,3,42,2,126,0
50,10,2000,8,0,42,3,42,3,127,0
50,10,2000,8,0,42,3,42,4,128,0
50,10,2000,8,0,42,3,42,5,128,0
50,10,2000,8,0,42,3,42,6,128,0
50,10,2000,8,0,42,3,42,7,130,0
50,10,2000,8,0,42,3,42,8,133,0
50,10,2000,8,0,42,3,42,9,130,0
50,10,2000,8,0,42,3,42,10,130,0
50,10,2000,8,0,43,3,43,1,126,0
50,10,2000,8,0,43,3,43,2,126,0
50,10,2000,8,0,43,3,43,3,127,0
50,10,2000,8,0,43,3,43,4,128,0
50,10,2000,8,0,43,3,43,5,128,0
50,10,2000,8,0,43,3,43,6,128,0
50,10,2000,8,0,43,3,43,7,130,0
50,10,2000,8,0,43,3,43,8,133,0
50,10,2000,8,0,43,3,43,9,130,0
50,10,2000,8,0,43,3,43,10,130,0
50,10,2000,8,0,44,3,44,1,126,0
50,10,2000,8,0,44,3,44,2,126,0
50,10,2000,8,0,44,3,44,3,127,0
50,10,2000,8,0,44,3,44,4,128,0
50,10,2000,8,0,44,3,44,5,128,0
50,10,2000,8,0,44,3,44,6,128,0
50,10,2000,8,0,44,3,44,7,130,0
50,10,2000,8,0,44,3,44,8,133,0
50,10,2000,8,0,44,3,44,9,130,0
50,10,2000,8,0,44,3,44,10,130,0
50,10,2000,8,0,45,3,45,1,126,0
50,10,2000,8,0,45,3,45,2,126,0
50,10,2000,8,0,45,3,45,3,127,0
50,10,2000,8,0,45,3,45,4,128,0
50,10,2000,8,0,45,3,45,5,128,0
50,10,2000,8,0,45,3,45,6,128,0
50,10,2000,8,0,45,3,45,7,130,0
50,10,2000,8,0,45,3,45,8,133,0
50,10,2000,8,0,45,3,45,9,130,0
50,10,2000,8,0,45,3,45,10,130,0
50,10,2000,8,0,46,3,46,1,126,0
50,10,2000,8,0,46,3,46,2,126,0
50,10,2000,8,0,46,3,46,3,127,0
50,10,2000,8,0,46,3,46,4,128,0
50,10,2000,8,0,46,3,46,5,128,0
50,10,2000,8,0,46,3,46,6,128,0
50,10,2000,8,0,46,3,46,7,130,0
50,10,2000,8,0,46,3,46,8,133,0
50,10,2000,8,0,46,3,46,9,130,0
50,10,2000,8,0,46,3,46,10,130,0
50,10,2000,8,0,47,3,47,1,126,0
50,10,2000,8,0,47,3,47,2,126,0
50,10,2000,8,0,47,3,47,3,127,0
50,10,2000,8,0,47,3,47,4,128,0
50,10,2000,8,0,47,3,47,5,128,0
50,10,2000,8,0,47,3,47,6,128,0
50,10,2000,8,0,47,3,47,7,130,0
50,10,2000,8,0,47,3,47,8,133,0
50,10,2000,8,0,47,3,47,9,130,0
50,10,2000,8,0,47,3,47,10,130,0
50,10,2000,8,0,48,3,48,1,126,0
50,10,2000,8,0,48,3,48,2,126,0
50,10,2000,8,0,48,3,48,3,127,0
50,10,2000,8,0,48,3,48,4,128,0
50,10,2000,8,0,48,3,48,5,128,0
50,10,2000,8,0,48,3,48,6,128,0
50,10,2000,8,0,48,3,48,7,130,0
50,10,2000,8,0,48,3,48,8,133,0
50,10,2000,8,0,48,3,48,9,130,0
50,10,2000,8,0,48,3,48,10,130,0
50,10,2000,8,0,49,3,49,1,126,0
50,10,2000,8,0,49,3,49,2,126,0
50,10,2000,8,0,49,3,49,3,127,0
50,10,2000,8,0,49,3,49,4,128,0
50,10,2000,8,0,49,3,49,5,128,0
50,10,2000,8,0,49,3,49,6,128,0
